country;country_code;year_week;level;region;region_name;new_cases;tests_done;population;testing_rate;positivity_rate;testing_data_source
Luxembourg;LU;2020-W46;national;LU;Luxembourg;4063;69680;626108;11129,07038;5,830941447;TESSy
Luxembourg;LU;2020-W47;national;LU;Luxembourg;3789;69558;626108;11109,58493;5,447252652;TESSy
Luxembourg;LU;2020-W48;national;LU;Luxembourg;3640;69959;626108;11173,63139;5,203047499;TESSy
Luxembourg;LU;2020-W49;national;LU;Luxembourg;3711;70300;626108;11228,09483;5,278805121;TESSy
Luxembourg;LU;2020-W50;national;LU;Luxembourg;3588;78271;626108;12501,19788;4,584073284;TESSy
Luxembourg;LU;2020-W51;national;LU;Luxembourg;2795;49875;626108;7965,878091;5,604010025;TESSy
Luxembourg;LU;2020-W52;national;LU;Luxembourg;1782;33949;626108;5422,227475;5,249050046;TESSy
Luxembourg;LU;2020-W53;national;LU;Luxembourg;1070;63188;626108;10092,18857;1,693359499;TESSy
Luxembourg;LU;2021-W01;national;LU;Luxembourg;1065;13615;626108;2174,544967;7,822254866;TESSy
Luxembourg;LU;2021-W02;national;LU;Luxembourg;868;51274;626108;8189,32197;1,69286578;TESSy
Luxembourg;LU;2021-W03;national;LU;Luxembourg;852;44417;626108;7094,143502;1,918184479;TESSy
Luxembourg;LU;2021-W04;national;LU;Luxembourg;965;51343;626108;8200,342433;1,879516195;TESSy
Luxembourg;LU;2021-W05;national;LU;Luxembourg;1179;61488;626108;9820,669916;1,917447307;TESSy
Luxembourg;LU;2021-W06;national;LU;Luxembourg;1036;70627;626108;11280,32224;1,466861115;TESSy
Luxembourg;LU;2021-W07;national;LU;Luxembourg;1254;60727;626108;9699,125391;2,064979334;TESSy
Luxembourg;LU;2021-W08;national;LU;Luxembourg;1287;64327;626108;10274,10606;2,000715096;TESSy
Luxembourg;LU;2021-W09;national;LU;Luxembourg;1221;61571;626108;9833,926415;1,983076448;TESSy
Luxembourg;LU;2021-W10;national;LU;Luxembourg;1231;63691;626108;10172,52615;1,932769151;TESSy
Malta;MT;2020-W06;national;MT;Malta;0;1;514564;0,194339285;0;TESSy
Malta;MT;2020-W08;national;MT;Malta;0;1;514564;0,194339285;0;TESSy
Malta;MT;2020-W09;national;MT;Malta;0;154;514564;29,92824994;0;TESSy
Malta;MT;2020-W10;national;MT;Malta;3;269;514564;52,27726775;1,115241636;TESSy
Malta;MT;2020-W11;national;MT;Malta;27;918;514564;178,4034639;2,941176471;TESSy
Malta;MT;2020-W12;national;MT;Malta;77;1564;514564;303,9466422;4,923273657;TESSy
Malta;MT;2020-W13;national;MT;Malta;49;3084;514564;599,3423559;1,588845655;TESSy
Malta;MT;2020-W14;national;MT;Malta;85;4618;514564;897,4588195;1,840623647;TESSy
Malta;MT;2020-W15;national;MT;Malta;143;6583;514564;1279,335515;2,172261887;TESSy
Malta;MT;2020-W16;national;MT;Malta;47;6924;514564;1345,605211;0,678798382;TESSy
Malta;MT;2020-W17;national;MT;Malta;18;4505;514564;875,4984803;0,399556049;TESSy
Malta;MT;2020-W18;national;MT;Malta;30;7474;514564;1452,491818;0,401391491;TESSy
Malta;MT;2020-W19;national;MT;Malta;23;7596;514564;1476,201211;0,302790943;TESSy
Malta;MT;2020-W20;national;MT;Malta;55;9100;514564;1768,487496;0,604395604;TESSy
Malta;MT;2020-W21;national;MT;Malta;53;10103;514564;1963,409799;0,524596654;TESSy
Malta;MT;2020-W22;national;MT;Malta;8;8299;514564;1612,821729;0,096397156;TESSy
Malta;MT;2020-W23;national;MT;Malta;11;6131;514564;1191,494158;0,179416082;TESSy
Malta;MT;2020-W24;national;MT;Malta;20;6941;514564;1348,908979;0,288142919;TESSy
Malta;MT;2020-W25;national;MT;Malta;15;5877;514564;1142,13198;0,255232261;TESSy
Malta;MT;2020-W26;national;MT;Malta;5;5870;514564;1140,771605;0,085178876;TESSy
Malta;MT;2020-W27;national;MT;Malta;2;5790;514564;1125,224462;0,034542314;TESSy
Malta;MT;2020-W28;national;MT;Malta;2;5228;514564;1016,005784;0,038255547;TESSy
Malta;MT;2020-W29;national;MT;Malta;2;6198;514564;1204,51489;0,032268474;TESSy
Malta;MT;2020-W30;national;MT;Malta;24;7174;514564;1394,190033;0,334541399;TESSy
Malta;MT;2020-W31;national;MT;Malta;84;10605;514564;2060,968121;0,792079208;TESSy
Malta;MT;2020-W32;national;MT;Malta;223;11781;514564;2289,51112;1,892878363;TESSy
Malta;MT;2020-W33;national;MT;Malta;367;15548;514564;3021,587208;2,36043221;TESSy
Malta;MT;2020-W34;national;MT;Malta;295;16537;514564;3213,788761;1,783878575;TESSy
Malta;MT;2020-W35;national;MT;Malta;217;15123;514564;2938,993012;1,434900483;TESSy
Malta;MT;2020-W36;national;MT;Malta;192;13184;514564;2562,169137;1,45631068;TESSy
Malta;MT;2020-W37;national;MT;Malta;329;13249;514564;2574,801191;2,48320628;TESSy
Malta;MT;2020-W38;national;MT;Malta;371;16205;514564;3149,268118;2,289416847;TESSy
Malta;MT;2020-W39;national;MT;Malta;230;16425;514564;3192,022761;1,400304414;TESSy
Malta;MT;2020-W40;national;MT;Malta;311;15974;514564;3104,375743;1,946913735;TESSy
Malta;MT;2020-W41;national;MT;Malta;517;16465;514564;3199,796332;3,139993927;TESSy
Malta;MT;2020-W42;national;MT;Malta;894;18231;514564;3542,99951;4,903735396;TESSy
Malta;MT;2020-W43;national;MT;Malta;838;20389;514564;3962,383688;4,110059346;TESSy
Malta;MT;2020-W44;national;MT;Malta;823;22566;514564;4385,460312;3,647079677;TESSy
Malta;MT;2020-W45;national;MT;Malta;842;24577;514564;4776,276615;3,425967368;TESSy
Malta;MT;2020-W46;national;MT;Malta;894;22095;514564;4293,926509;4,046164291;TESSy
Malta;MT;2020-W47;national;MT;Malta;867;21070;514564;4094,728741;4,114855244;TESSy
Malta;MT;2020-W48;national;MT;Malta;869;20700;514564;4022,823206;4,198067633;TESSy
Malta;MT;2020-W49;national;MT;Malta;786;20580;514564;3999,502491;3,819241983;TESSy
Malta;MT;2020-W50;national;MT;Malta;595;18821;514564;3657,659689;3,161362308;TESSy
Malta;MT;2020-W51;national;MT;Malta;548;21111;514564;4102,696652;2,595803136;TESSy
Malta;MT;2020-W52;national;MT;Malta;624;17540;514564;3408,711064;3,557582668;TESSy
Malta;MT;2020-W53;national;MT;Malta;804;18197;514564;3536,391975;4,418310711;TESSy
Malta;MT;2021-W01;national;MT;Malta;1299;22556;514564;4383,516919;5,758999823;TESSy
Malta;MT;2021-W02;national;MT;Malta;1213;23269;514564;4522,08083;5,212944261;TESSy
Malta;MT;2021-W03;national;MT;Malta;1119;23206;514564;4509,837455;4,822028786;TESSy
Malta;MT;2021-W04;national;MT;Malta;1021;22620;514564;4395,954633;4,513704686;TESSy
Malta;MT;2021-W05;national;MT;Malta;896;21009;514564;4082,874045;4,264838879;TESSy
Malta;MT;2021-W06;national;MT;Malta;1132;20070;514564;3900,389456;5,640259093;TESSy
Malta;MT;2021-W07;national;MT;Malta;1140;20341;514564;3953,055402;5,604444226;TESSy
Malta;MT;2021-W08;national;MT;Malta;2141;20625;514564;4008,247759;10,38060606;TESSy
Malta;MT;2021-W09;national;MT;Malta;2122;21399;514564;4158,666366;9,916351231;TESSy
Malta;MT;2021-W10;national;MT;Malta;1446;23893;514564;4643,348544;6,051981752;TESSy
Netherlands;NL;2020-W11;national;NL;Netherlands;870;17080;17407585;98,11814792;5,093676815;TESSy
Netherlands;NL;2020-W12;national;NL;Netherlands;3069;21338;17407585;122,5787494;14,38279126;TESSy
Netherlands;NL;2020-W13;national;NL;Netherlands;6662;24745;17407585;142,1506774;26,92261063;TESSy
Netherlands;NL;2020-W14;national;NL;Netherlands;6985;29098;17407585;167,157018;24,00508626;TESSy
Netherlands;NL;2020-W15;national;NL;Netherlands;7736;38960;17407585;223,8104826;19,85626283;TESSy
Netherlands;NL;2020-W16;national;NL;Netherlands;7068;40102;17407585;230,3708412;17,62505611;TESSy
Netherlands;NL;2020-W17;national;NL;Netherlands;5190;38395;17407585;220,564771;13,51738508;TESSy
Netherlands;NL;2020-W18;national;NL;Netherlands;2726;28954;17407585;166,3297924;9,414934033;TESSy
Netherlands;NL;2020-W19;national;NL;Netherlands;2056;29006;17407585;166,6285128;7,088188651;TESSy
Netherlands;NL;2020-W20;national;NL;Netherlands;1368;32687;17407585;187,7744673;4,18515006;TESSy
Netherlands;NL;2020-W21;national;NL;Netherlands;1241;28836;17407585;165,651927;4,303648218;TESSy
Netherlands;NL;2020-W22;national;NL;Netherlands;1206;33871;17407585;194,5761;3,560568038;TESSy
Netherlands;NL;2020-W23;national;NL;Netherlands;1132;58956;17407585;338,679949;1,920075989;TESSy
Netherlands;NL;2020-W24;national;NL;Netherlands;1209;63778;17407585;366,3805175;1,895637994;TESSy
Netherlands;NL;2020-W25;national;NL;Netherlands;810;65541;17407585;376,5082865;1,235867625;TESSy
Netherlands;NL;2020-W26;national;NL;Netherlands;554;64140;17407585;368,4600707;0,863735578;TESSy
Netherlands;NL;2020-W27;national;NL;Netherlands;474;69658;17407585;400,1588963;0,680467427;TESSy
Netherlands;NL;2020-W28;national;NL;Netherlands;401;79309;17407585;455,6002455;0,505617269;TESSy
Netherlands;NL;2020-W29;national;NL;Netherlands;703;89783;17407585;515,7694189;0,782999009;TESSy
Netherlands;NL;2020-W30;national;NL;Netherlands;1221;113744;17407585;653,4163125;1,073463216;TESSy
Netherlands;NL;2020-W31;national;NL;Netherlands;2097;122021;17407585;700,9645508;1,718556642;TESSy
Netherlands;NL;2020-W32;national;NL;Netherlands;3521;118058;17407585;678,1986128;2,982432364;TESSy
Netherlands;NL;2020-W33;national;NL;Netherlands;4379;121366;17407585;697,2018232;3,608094524;TESSy
Netherlands;NL;2020-W34;national;NL;Netherlands;3547;161406;17407585;927,2164979;2,197563907;TESSy
Netherlands;NL;2020-W35;national;NL;Netherlands;3581;185167;17407585;1063,714467;1,933929912;TESSy
Netherlands;NL;2020-W36;national;NL;Netherlands;4644;184761;17407585;1061,38215;2,513517463;TESSy
Netherlands;NL;2020-W37;national;NL;Netherlands;7308;197923;17407585;1136,992868;3,692345003;TESSy
Netherlands;NL;2020-W38;national;NL;Netherlands;11661;247166;17407585;1419,875301;4,717881909;TESSy
Netherlands;NL;2020-W39;national;NL;Netherlands;17826;274043;17407585;1574,273514;6,504818587;TESSy
Netherlands;NL;2020-W40;national;NL;Netherlands;24239;302773;17407585;1739,316511;8,005667612;TESSy
Netherlands;NL;2020-W41;national;NL;Netherlands;38701;355356;17407585;2041,385982;10,89076869;TESSy
Netherlands;NL;2020-W42;national;NL;Netherlands;53784;443804;17407585;2549,48633;12,11886328;TESSy
Netherlands;NL;2020-W43;national;NL;Netherlands;62691;412386;17407585;2369,001789;15,20201947;TESSy
Netherlands;NL;2020-W44;national;NL;Netherlands;68512;402199;17407585;2310,481322;17,03435364;TESSy
Netherlands;NL;2020-W45;national;NL;Netherlands;50136;319793;17407585;1837,089981;15,67764147;TESSy
Netherlands;NL;2020-W46;national;NL;Netherlands;37762;286337;17407585;1644,897899;13,18795685;TESSy
Netherlands;NL;2020-W47;national;NL;Netherlands;36725;317202;17407585;1822,205665;11,57779585;TESSy
Netherlands;NL;2020-W48;national;NL;Netherlands;34213;315677;17407585;1813,445116;10,83797679;TESSy
Netherlands;NL;2020-W49;national;NL;Netherlands;38280;388956;17407585;2234,405289;9,84173017;TESSy
Netherlands;NL;2020-W50;national;NL;Netherlands;56193;506370;17407585;2908,904366;11,0972214;TESSy
Netherlands;NL;2020-W51;national;NL;Netherlands;76154;591092;17407585;3395,600251;12,88361203;TESSy
Netherlands;NL;2020-W52;national;NL;Netherlands;80594;507268;17407585;2914,063036;15,88785415;TESSy
Netherlands;NL;2020-W53;national;NL;Netherlands;50699;420030;17407585;2412,913681;12,07032831;TESSy
Netherlands;NL;2021-W01;national;NL;Netherlands;57026;417331;17407585;2397,408946;13,6644534;TESSy
Netherlands;NL;2021-W02;national;NL;Netherlands;38967;347505;17407585;1996,284953;11,21336384;TESSy
Netherlands;NL;2021-W03;national;NL;Netherlands;35590;339454;17407585;1950,034999;10,48448391;TESSy
Netherlands;NL;2021-W04;national;NL;Netherlands;28671;268514;17407585;1542,511497;10,67765554;TESSy
Netherlands;NL;2021-W05;national;NL;Netherlands;26270;255693;17407585;1468,859695;10,27403957;TESSy
Netherlands;NL;2021-W06;national;NL;Netherlands;24069;232079;17407585;1333,206186;10,37103745;TESSy
Netherlands;NL;2021-W07;national;NL;Netherlands;28657;305554;17407585;1755,292305;9,378702292;TESSy
Netherlands;NL;2021-W08;national;NL;Netherlands;31613;367535;17407585;2111,349736;8,601357694;TESSy
Netherlands;NL;2021-W09;national;NL;Netherlands;31428;434509;17407585;2496,090066;7,232991722;TESSy
Netherlands;NL;2021-W10;national;NL;Netherlands;38713;517359;17407585;2972,032019;7,482811742;TESSy
Norway;NO;2020-W09;national;NO;Norway;19;341;5367580;6,352956081;5,571847507;TESSy
Norway;NO;2020-W10;national;NO;Norway;150;902;5367580;16,8045935;16,62971175;TESSy
Norway;NO;2020-W11;national;NO;Norway;908;6748;5367580;125,717735;13,45583877;TESSy
Norway;NO;2020-W12;national;NO;Norway;1055;22700;5367580;422,9093931;4,647577093;TESSy
Norway;NO;2020-W13;national;NO;Norway;1970;22195;5367580;413,5010563;8,875872944;TESSy
Norway;NO;2020-W14;national;NO;Norway;1538;22037;5367580;410,5574579;6,979171394;TESSy
Norway;NO;2020-W15;national;NO;Norway;775;15092;5367580;281,1695401;5,135170951;TESSy
Norway;NO;2020-W16;national;NO;Norway;653;17699;5367580;329,738914;3,689473982;TESSy
Norway;NO;2020-W17;national;NO;Norway;437;19971;5367580;372,067114;2,188172851;TESSy
Norway;NO;2020-W18;national;NO;Norway;304;21802;5367580;406,179321;1,394367489;TESSy
Norway;NO;2020-W19;national;NO;Norway;290;24007;5367580;447,2592863;1,207981006;TESSy
Norway;NO;2020-W20;national;NO;Norway;98;24833;5367580;462,6479717;0,39463617;TESSy
Norway;NO;2020-W21;national;NO;Norway;112;20313;5367580;378,4387005;0,551371043;TESSy
Norway;NO;2020-W22;national;NO;Norway;102;18436;5367580;343,4694965;0,55326535;TESSy
Norway;NO;2020-W23;national;NO;Norway;93;16185;5367580;301,5325342;0,574606117;TESSy
Norway;NO;2020-W24;national;NO;Norway;102;29198;5367580;543,9695356;0,349338996;TESSy
Norway;NO;2020-W25;national;NO;Norway;102;28060;5367580;522,7681749;0,363506771;TESSy
Norway;NO;2020-W26;national;NO;Norway;107;26053;5367580;485,3770228;0,410701263;TESSy
Norway;NO;2020-W27;national;NO;Norway;80;30141;5367580;561,5379743;0,265419196;TESSy
Norway;NO;2020-W28;national;NO;Norway;70;30904;5367580;575,7529464;0,226507895;TESSy
Norway;NO;2020-W29;national;NO;Norway;50;29961;5367580;558,1845077;0,166883615;TESSy
Norway;NO;2020-W30;national;NO;Norway;70;29247;5367580;544,8824237;0,239340787;TESSy
Norway;NO;2020-W31;national;NO;Norway;123;35410;5367580;659,7013924;0,347359503;TESSy
Norway;NO;2020-W32;national;NO;Norway;260;52706;5367580;981,9322674;0,49330247;TESSy
Norway;NO;2020-W33;national;NO;Norway;382;82739;5367580;1541,458162;0,461692793;TESSy
Norway;NO;2020-W34;national;NO;Norway;347;101057;5367580;1882,729275;0,343370573;TESSy
Norway;NO;2020-W35;national;NO;Norway;346;110737;5367580;2063,071254;0,312452026;TESSy
Norway;NO;2020-W36;national;NO;Norway;577;112879;5367580;2102,977506;0,511166825;TESSy
Norway;NO;2020-W37;national;NO;Norway;746;107014;5367580;1993,710387;0,697105052;TESSy
Norway;NO;2020-W38;national;NO;Norway;779;104464;5367580;1946,202944;0,745711441;TESSy
Norway;NO;2020-W39;national;NO;Norway;761;100043;5367580;1863,83808;0,760672911;TESSy
Norway;NO;2020-W40;national;NO;Norway;743;93390;5367580;1739,89023;0,795588393;TESSy
Norway;NO;2020-W41;national;NO;Norway;1072;94293;5367580;1756,713454;1,136881847;TESSy
Norway;NO;2020-W42;national;NO;Norway;915;98199;5367580;1829,483678;0,931781383;TESSy
Norway;NO;2020-W43;national;NO;Norway;1096;107659;5367580;2005,726976;1,018029148;TESSy
Norway;NO;2020-W44;national;NO;Norway;2331;136896;5367580;2550,423096;1,702752454;TESSy
Norway;NO;2020-W45;national;NO;Norway;3662;174144;5367580;3244,367108;2,102857405;TESSy
Norway;NO;2020-W46;national;NO;Norway;4001;160861;5367580;2996,899906;2,487240537;TESSy
Norway;NO;2020-W47;national;NO;Norway;4212;138531;5367580;2580,88375;3,040474695;TESSy
Norway;NO;2020-W48;national;NO;Norway;3309;125332;5367580;2334,9815;2,640187662;TESSy
Norway;NO;2020-W49;national;NO;Norway;2624;116313;5367580;2166,954195;2,255981705;TESSy
Norway;NO;2020-W50;national;NO;Norway;3632;129568;5367580;2413,899746;2,803161274;TESSy
Norway;NO;2020-W51;national;NO;Norway;1772;161938;5367580;3016,964815;1,094245946;TESSy
Norway;NO;2020-W52;national;NO;Norway;4282;127381;5367580;2373,155128;3,361568837;TESSy
Norway;NO;2020-W53;national;NO;Norway;3658;123855;5367580;2307,464444;2,953453635;TESSy
Norway;NO;2021-W01;national;NO;Norway;4758;213829;5367580;3983,713331;2,22514252;TESSy
Norway;NO;2021-W02;national;NO;Norway;3178;172334;5367580;3210,646138;1,844093446;TESSy
Norway;NO;2021-W03;national;NO;Norway;2431;141281;5367580;2632,117267;1,72068431;TESSy
Norway;NO;2021-W04;national;NO;Norway;1884;155385;5367580;2894,880002;1,212472246;TESSy
Norway;NO;2021-W05;national;NO;Norway;1806;131974;5367580;2458,724416;1,368451362;TESSy
Norway;NO;2021-W06;national;NO;Norway;1729;139148;5367580;2592,378688;1,242561877;TESSy
Norway;NO;2021-W07;national;NO;Norway;2030;141749;5367580;2640,83628;1,432108868;TESSy
Norway;NO;2021-W08;national;NO;Norway;2471;145901;5367580;2718,189575;1,693614163;TESSy
Norway;NO;2021-W09;national;NO;Norway;3938;194858;5367580;3630,276586;2,020958852;TESSy
Norway;NO;2021-W10;national;NO;Norway;5500;239217;5367580;4456,701158;2,299167701;TESSy
Norway;NO;2020-W15;subnational;NOCSR03;Oslo;301;2833;681071;415,9625061;10,62477939;TESSy
Norway;NO;2020-W16;subnational;NOCSR03;Oslo;181;3127;681071;459,1298117;5,788295491;TESSy
Norway;NO;2020-W17;subnational;NOCSR03;Oslo;127;3391;681071;497,8922902;3,745207903;TESSy
Norway;NO;2020-W18;subnational;NOCSR03;Oslo;131;3589;681071;526,9641491;3,650041794;TESSy
Norway;NO;2020-W19;subnational;NOCSR03;Oslo;67;3553;681071;521,6783566;1,885730369;TESSy
Norway;NO;2020-W20;subnational;NOCSR03;Oslo;35;3438;681071;504,793186;1,018033741;TESSy
Norway;NO;2020-W21;subnational;NOCSR03;Oslo;42;2955;681071;433,8754697;1,421319797;TESSy
Norway;NO;2020-W22;subnational;NOCSR03;Oslo;27;2951;681071;433,2881594;0,914944087;TESSy
Norway;NO;2020-W23;subnational;NOCSR03;Oslo;81;3273;681071;480,566637;2,474793767;TESSy
Norway;NO;2020-W24;subnational;NOCSR03;Oslo;52;7991;681071;1173,299113;0,650732074;TESSy
Norway;NO;2020-W25;subnational;NOCSR03;Oslo;53;5449;681071;800,0634295;0,972655533;TESSy
Norway;NO;2020-W26;subnational;NOCSR03;Oslo;46;4889;681071;717,8399903;0,940887707;TESSy
Norway;NO;2020-W27;subnational;NOCSR03;Oslo;14;5237;681071;768,9359846;0,267328623;TESSy
Norway;NO;2020-W28;subnational;NOCSR03;Oslo;18;5180;681071;760,5668132;0,347490347;TESSy
Norway;NO;2020-W29;subnational;NOCSR03;Oslo;23;4854;681071;712,7010253;0,473836012;TESSy
Norway;NO;2020-W30;subnational;NOCSR03;Oslo;31;4443;681071;652,354894;0,697726761;TESSy
Norway;NO;2020-W31;subnational;NOCSR03;Oslo;48;5554;681071;815,4803244;0,864241988;TESSy
Norway;NO;2020-W32;subnational;NOCSR03;Oslo;115;7976;681071;1171,096699;1,441825476;TESSy
Norway;NO;2020-W33;subnational;NOCSR03;Oslo;125;12170;681071;1786,891528;1,027115859;TESSy
Norway;NO;2020-W34;subnational;NOCSR03;Oslo;125;15956;681071;2342,780709;0,783404362;TESSy
Norway;NO;2020-W35;subnational;NOCSR03;Oslo;99;16771;681071;2462,445178;0,590304693;TESSy
Norway;NO;2020-W36;subnational;NOCSR03;Oslo;141;16035;681071;2354,380087;0,879326473;TESSy
Norway;NO;2020-W37;subnational;NOCSR03;Oslo;266;14365;681071;2109,178045;1,851722938;TESSy
Norway;NO;2020-W38;subnational;NOCSR03;Oslo;287;15669;681071;2300,641196;1,831642096;TESSy
Norway;NO;2020-W39;subnational;NOCSR03;Oslo;309;16786;681071;2464,647592;1,840819731;TESSy
Norway;NO;2020-W40;subnational;NOCSR03;Oslo;279;14237;681071;2090,384116;1,959682517;TESSy
Norway;NO;2020-W41;subnational;NOCSR03;Oslo;358;15662;681071;2299,613403;2,285787256;TESSy
Norway;NO;2020-W42;subnational;NOCSR03;Oslo;270;15643;681071;2296,823679;1,726011635;TESSy
Norway;NO;2020-W43;subnational;NOCSR03;Oslo;557;17270;681071;2535,712136;3,225246091;TESSy
Norway;NO;2020-W44;subnational;NOCSR03;Oslo;657;20642;681071;3030,814702;3,182831121;TESSy
Norway;NO;2020-W45;subnational;NOCSR03;Oslo;1013;25153;681071;3693,153871;4,027352602;TESSy
Norway;NO;2020-W46;subnational;NOCSR03;Oslo;1139;25810;681071;3789,619584;4,41301821;TESSy
Norway;NO;2020-W47;subnational;NOCSR03;Oslo;1187;24673;681071;3622,676637;4,810926924;TESSy
Norway;NO;2020-W48;subnational;NOCSR03;Oslo;914;22065;681071;3239,750334;4,142306821;TESSy
Norway;NO;2020-W49;subnational;NOCSR03;Oslo;577;20864;681071;3063,410423;2,765529141;TESSy
Norway;NO;2020-W50;subnational;NOCSR03;Oslo;735;21853;681071;3208,62289;3,363382602;TESSy
Norway;NO;2020-W51;subnational;NOCSR03;Oslo;681;28802;681071;4228,927674;2,364419138;TESSy
Norway;NO;2020-W52;subnational;NOCSR03;Oslo;644;22609;681071;3319,624533;2,848423194;TESSy
Norway;NO;2020-W53;subnational;NOCSR03;Oslo;774;18770;681071;2755,953491;4,123601492;TESSy
Norway;NO;2021-W01;subnational;NOCSR03;Oslo;1007;30536;681071;4483,526681;3,297746922;TESSy
Norway;NO;2021-W02;subnational;NOCSR03;Oslo;725;25126;681071;3689,189526;2,885457295;TESSy
Norway;NO;2021-W03;subnational;NOCSR03;Oslo;756;23187;681071;3404,490868;3,260447665;TESSy
Norway;NO;2021-W04;subnational;NOCSR03;Oslo;564;24883;681071;3653,510427;2,266607724;TESSy
Norway;NO;2021-W05;subnational;NOCSR03;Oslo;406;20165;681071;2960,777951;2,013389536;TESSy
